510	121	62
513	120	61
516	120	60
519	120	63
522	120	67
525	120	65
528	121	55
531	121	56
534	120	57
537	121	60
540	121	56
543	121	63
546	119	67
549	119	59
552	119	52
555	119	51
558	120	57
561	120	58
564	120	51
567	120	57
570	120	52
573	120	63
576	120	49
579	120	50
582	120	59
585	120	58
588	120	58
591	121	61
594	121	64
597	121	59
600	121	56
603	121	61
606	119	57
609	119	61
612	119	63
615	118	60
618	118	54
621	118	69
624	118	65
627	118	60
630	118	60
633	118	55
636	118	55
639	118	44
642	118	62
645	118	54
648	119	56
651	119	54
654	119	52
657	120	59
660	120	55
663	120	55
666	118	56
669	118	62
672	118	58
675	119	59
678	119	49
681	119	56
684	119	59
687	119	62
690	119	65
693	120	60
696	119	65
699	120	60
702	120	62
705	120	65
708	120	57
711	120	67
714	120	51
717	120	56
720	120	63
723	121	60
726	118	64
729	118	46
732	118	57
735	118	50
738	119	62
741	119	58
744	119	54
747	119	56
750	119	68
753	119	59
756	119	52
759	119	65
762	119	62
765	119	61
768	118	57
771	118	54
774	117	59
777	117	54
780	117	53
783	118	59
786	115	65
789	115	56
792	115	58
795	115	60
798	115	61
801	116	57
804	116	59
807	116	65
810	116	60
813	116	61
816	116	62
819	116	57
822	116	60
825	118	57
828	117	60
831	117	65
834	118	60
837	119	56
840	119	56
843	121	60
846	119	64
849	119	62
852	119	62
855	119	53
858	119	56
861	119	61
864	119	54
867	120	64
870	119	51
873	119	62
876	119	58
879	120	60
882	120	68
885	119	64
888	119	67
891	121	60
894	122	60
897	122	65
900	122	63
903	122	69
906	119	59
909	120	58
912	120	64
915	120	54
918	120	60
921	120	66
924	119	56
927	119	59
930	118	66
933	118	56
936	118	58
939	118	64
942	118	49
945	118	57
948	118	52
951	119	65
954	119	63
957	119	67
960	118	63
963	119	54
966	118	55
969	118	52
972	118	59
975	117	68
978	117	49
981	117	56
984	117	51
987	117	52
990	117	58
993	117	58
996	117	56
999	117	52
1002	116	50
1005	116	53
1008	116	60
1011	116	59
1014	116	61
1017	116	55
1020	116	62
1023	116	51
1026	115	58
1029	115	63
1032	115	60
1035	115	56
1038	116	56
1041	116	60
1044	115	52
1047	116	62
1050	116	49
1053	116	58
1056	116	57
1059	116	57
1062	116	58
1065	116	51
1068	116	57
1071	116	56
1074	116	56
1077	116	52
1080	116	53
1083	116	64
1086	115	61
1089	115	51
1092	115	53
1095	115	58
1098	115	47
1101	115	54
1104	115	53
1107	115	59
1110	115	56
1113	115	57
1116	115	65
1119	115	68
1122	114	49
1125	114	59
1128	114	61
1131	114	59
1134	114	57
1137	114	68
1140	114	65
1143	115	53
1146	115	61
1149	115	56
1152	116	57
1155	116	67
1158	116	53
1161	116	61
1164	116	66
1167	116	54
1170	116	64
1173	116	55
1176	116	63
1179	116	43
1182	116	48
1185	116	56
1188	117	62
1191	117	60
1194	117	57
1197	116	51
1200	117	56
1203	117	68
1206	116	62
1209	116	67
1212	116	65
1215	117	60
1218	117	63
1221	117	56
1224	117	57
1227	117	58
1230	117	56
1233	117	58
1236	117	54
1239	117	63
1242	117	54
1245	117	58
1248	117	65
1251	117	57
1254	117	61
1257	117	61
1260	118	54
1263	117	68
1266	115	56
1269	115	52
1272	115	58
1275	115	62
1278	115	53
1281	115	56
1284	115	61
1287	115	48
1290	115	65
1293	115	61
1296	115	45
1299	115	53
1302	115	58
1305	115	61
1308	115	54
1311	116	63
1314	116	61
1317	116	51
1320	116	50
1323	116	49
1326	115	48
1329	115	56
1332	115	54
1335	115	59
1338	115	61
1341	115	49
1344	115	54
1347	115	62
1350	115	63
1353	116	62
1356	116	64
1359	116	55
1362	117	49
1365	117	59
1368	117	56
1371	116	58
1374	116	55
1377	116	58
1380	116	59
1383	116	54
1386	115	54
1389	115	60
1392	115	70
1395	115	56
1398	115	54
1401	115	41
1404	115	49
1407	115	57
1410	115	52
1413	115	57
1416	115	51
1419	115	62
1422	115	49
1425	115	60
1428	115	55
1431	115	60
1434	115	64
1437	115	59
1440	115	59
1443	115	53
1446	114	55
1449	114	62
1452	114	65
1455	114	44
1458	113	57
1461	113	46
1464	113	57
1467	113	60
1470	113	63
1473	113	51
1476	113	71
1479	113	62
1482	113	60
1485	114	56
1488	113	62
1491	113	51
1494	113	59
1497	112	61
1500	112	55
1503	112	54
1506	113	63
1509	113	60
1512	113	57
1515	113	61
1518	113	55
1521	113	59
1524	113	65
1527	113	58
1530	113	48
1533	113	53
1536	113	53
1539	113	56
1542	113	67
1545	113	61
1548	113	55
1551	113	49
1554	113	59
1557	113	61
1560	113	59
1563	113	57
1566	113	58
1569	113	52
1572	113	53
1575	114	55
1578	114	56
1581	114	52
1584	114	56
1587	114	60
1590	114	60
1593	114	57
1596	114	56
1599	114	54
1602	114	66
1605	113	62
1608	113	61
1611	113	57
1614	113	54
1617	113	54
1620	113	60
1623	113	47
1626	113	54
1629	113	54
1632	113	58
1635	113	66
1638	114	67
1641	114	55
1644	114	59
1647	114	49
1650	114	54
1653	114	64
1656	114	52
1659	114	56
1662	114	65
1665	114	59
1668	115	56
1671	116	53
1674	116	62
1677	114	56
1680	113	50
1683	114	55
1686	112	60
1689	112	53
1692	112	53
1695	112	55
1698	112	59
1701	112	53
1704	112	56
1707	112	68
1710	112	51
1713	112	59
1716	112	66
1719	112	59
1722	112	53
1725	112	51
1728	112	46
1731	112	50
1734	113	54
1737	112	58
1740	112	54
1743	112	61
1746	112	40
1749	112	45
1752	112	57
1755	113	56
1758	113	47
1761	113	51
1764	113	71
1767	112	60
1770	112	48
1773	112	64
1776	112	56
1779	112	43
1782	113	55
1785	112	56
1788	112	58
1791	113	53
1794	113	50
1797	113	60
1800	112	49
1803	112	59
1806	112	58
1809	111	44
1812	111	54
1815	111	56
1818	112	61
1821	111	47
1824	112	62
1827	111	65
1830	111	54
1833	112	65
1836	112	56
1839	112	59
1842	113	52
1845	113	62
1848	112	56
1851	113	58
1854	112	45
1857	112	52
1860	113	50
1863	113	62
1866	111	57
1869	111	61
1872	111	62
1875	111	61
1878	111	53
1881	111	55
1884	111	56
1887	111	59
1890	111	61
1893	111	48
1896	111	62
1899	111	57
1902	111	53
1905	111	62
1908	111	63
1911	111	48
1914	111	53
1917	112	64
1920	113	56
1923	112	53
1926	110	58
1929	110	50
1932	110	70
1935	110	57
1938	110	54
1941	110	50
1944	110	61
1947	110	50
1950	110	59
1953	110	56
1956	110	53
1959	110	48
1962	110	49
1965	109	49
1968	109	54
1971	109	50
1974	109	53
1977	109	60
1980	109	61
1983	109	51
1986	109	55
1989	110	55
1992	110	49
1995	110	56
1998	110	58
2001	110	56
2004	111	58
2007	111	50
2010	111	61
2013	111	52
2016	111	60
2019	111	55
2022	111	53
2025	112	69
2028	112	57
2031	112	60
2034	112	59
2037	112	61
2040	112	62
2043	112	60
2046	112	55
2049	111	49
2052	111	61
2055	111	49
2058	111	55
2061	111	50
2064	111	56
2067	111	68
2070	111	58
2073	111	51
2076	111	61
2079	111	58
2082	111	46
2085	111	68
2088	111	59
2091	110	47
2094	110	53
2097	109	51
2100	109	57
2103	109	53
2106	109	54
2109	109	53
2112	109	66
2115	109	43
2118	109	65
2121	109	49
2124	109	59
2127	110	55
2130	111	58
2133	111	61
2136	111	52
2139	111	55
2142	111	54
2145	111	62
2148	111	65
2151	111	61
2154	111	46
2157	111	62
2160	111	53
2163	111	51
2166	111	59
2169	111	61
2172	111	50
2175	111	55
2178	111	48
2181	111	54
2184	111	62
2187	111	52
2190	111	63
2193	111	50
2196	111	50
2199	111	64
2202	111	58
2205	111	62
2208	111	58
2211	111	63
2214	111	50
2217	111	54
2220	112	50
2223	111	67
2226	111	60
2229	111	70
2232	111	62
2235	110	59
2238	110	57
2241	110	57
2244	110	61
2247	111	56
2250	111	55
2253	112	55
2256	112	58
2259	112	53
2262	111	52
2265	112	59
2268	111	56
2271	112	59
2274	112	58
2277	112	56
2280	112	57
2283	112	62
2286	112	40
2289	112	57
2292	112	57
2295	113	38
2298	114	62
2301	114	52
2304	114	61
2307	115	59
2310	115	52
2313	116	58
2316	117	63
2319	117	60
2322	117	55
2325	116	55
2328	117	60
2331	117	60
2334	116	61
2337	117	54
2340	117	56
2343	117	50
2346	116	53
2349	115	55
2352	115	59
2355	115	62
2358	115	57
2361	115	70
2364	115	62
2367	115	59
2370	115	60
2373	115	53
2376	115	61
2379	115	59
2382	114	57
2385	114	55
2388	114	58
2391	113	51
2394	113	51
2397	113	67
2400	114	55
2403	114	56
2406	114	55
2409	114	55
2412	114	57
2415	114	65
2418	114	48
2421	114	53
2424	114	56
2427	114	59
2430	114	52
2433	113	60
2436	113	55
2439	113	58
2442	113	50
2445	113	52
2448	113	65
2451	113	51
2454	113	59
2457	113	56
2460	113	55
2463	113	50
2466	113	52
2469	113	54
2472	113	57
2475	113	62
2478	113	67
2481	113	57
2484	113	66
2487	113	53
2490	113	63
2493	113	55
2496	113	52
2499	113	61
2502	113	61
2505	113	60
2508	113	64
2511	113	64
2514	113	62
2517	114	49
2520	114	55
2523	113	57
2526	112	53
2529	112	58
2532	112	54
2535	112	62
2538	112	57
2541	112	52
2544	112	50
2547	112	64
2550	112	56
2553	112	53
2556	112	71
2559	112	53
2562	112	59
2565	112	47
2568	112	59
2571	112	62
2574	112	45
2577	112	50
2580	112	50
2583	112	49
2586	111	56
2589	110	54
2592	110	52
2595	110	59
2598	110	61
2601	110	58
2604	110	50
2607	110	57
2610	110	58
2613	110	51
2616	110	51
2619	110	48
2622	110	57
2625	110	48
2628	110	63
2631	110	41
2634	110	49
2637	110	51
2640	110	43
2643	111	62
2646	108	43
2649	108	53
2652	108	56
2655	108	56
2658	108	57
2661	108	53
2664	108	52
2667	108	54
2670	108	54
2673	108	61
2676	108	55
2679	108	50
2682	109	60
2685	108	63
2688	108	49
2691	109	58
2694	108	52
2697	108	54
2700	108	51
2703	109	55
2706	108	59
2709	108	60
2712	108	51
2715	108	47
2718	108	58
2721	108	54
2724	108	50
2727	108	62
2730	108	51
2733	108	57
2736	108	57
2739	108	55
2742	108	53
2745	108	53
2748	108	50
2751	108	62
2754	108	59
2757	109	57
2760	109	53
2763	109	54
2766	109	47
2769	109	55
2772	109	58
2775	109	49
2778	109	56
2781	109	56
2784	110	56
2787	110	55
2790	110	52
2793	110	57
2796	110	51
2799	110	59
2802	110	54
2805	110	51
2808	110	64
2811	110	61
2814	110	56
2817	110	58
2820	110	63
2823	111	53
2826	110	48
2829	110	52
2832	110	58
2835	110	52
2838	110	53
2841	110	51
2844	110	62
2847	110	50
2850	110	62
2853	110	60
2856	110	46
2859	110	48
2862	110	61
2865	110	58
2868	110	62
2871	110	57
2874	110	55
2877	110	55
2880	110	62
2883	110	55
2886	110	61
2889	110	58
2892	110	49
2895	110	60
2898	110	57
2901	110	61
2904	111	56
2907	111	60
2910	111	53
2913	111	64
2916	111	61
2919	112	57
2922	111	52
2925	111	55
2928	111	49
2931	112	58
2934	112	57
2937	112	52
2940	112	57
2943	112	62
2946	111	60
2949	111	61
2952	111	59
2955	111	65
2958	111	54
2961	111	57
2964	111	54
2967	111	45
2970	111	52
2973	111	51
2976	111	58
2979	111	55
2982	111	61
2985	111	63
2988	111	53
2991	112	52
2994	112	55
2997	112	49
3000	112	47
3003	111	61
3006	111	48
3009	111	64
3012	111	64
3015	111	55
3018	111	59
3021	111	43
3024	111	60
3027	111	57
3030	111	56
3033	111	51
3036	111	56
3039	111	58
3042	112	63
3045	112	50
3048	112	54
3051	112	63
3054	112	63
3057	112	63
3060	112	60
3063	112	56
3066	111	51
3069	111	54
3072	111	57
3075	111	63
3078	111	57
3081	111	43
3084	111	51
3087	111	53
3090	110	49
3093	110	45
3096	110	57
3099	110	48
3102	110	57
3105	110	63
3108	110	46
3111	110	60
3114	110	55
3117	110	62
3120	110	53
3123	110	48
3126	109	66
3129	109	51
3132	109	52
3135	109	59
3138	109	58
3141	109	66
3144	110	57
3147	110	68
3150	110	52
3153	110	58
3156	110	52
3159	111	59
3162	111	48
3165	111	65
3168	111	50
3171	111	48
3174	111	57
3177	111	59
3180	111	58
3183	110	49
3186	109	62
3189	110	55
3192	110	49
3195	110	55
3198	110	51
3201	110	56
3204	110	45
3207	110	57
3210	110	52
3213	110	64
3216	110	52
3219	110	49
3222	110	48
3225	110	52
3228	110	54
3231	110	51
3234	110	63
3237	111	57
3240	111	53
3243	112	55
3246	110	63
3249	110	59
3252	110	55
3255	109	48
3258	109	51
3261	109	48
3264	110	53
3267	110	55
3270	110	54
3273	110	52
3276	110	53
3279	109	61
3282	109	62
3285	109	57
3288	109	59
3291	109	57
3294	109	54
3297	109	54
3300	109	62
3303	109	60
3306	108	55
3309	108	58
3312	108	52
3315	108	44
3318	108	51
3321	108	53
3324	108	57
3327	108	57
3330	108	50
3333	108	63
3336	108	48
3339	108	52
3342	108	61
3345	108	52
3348	107	60
3351	108	52
3354	107	44
3357	107	51
3360	107	52
3363	107	59
3366	107	49
3369	107	58
3372	107	65
3375	107	53
3378	107	45
3381	107	60
3384	107	47
3387	107	51
3390	107	56
3393	107	54
3396	107	52
3399	107	50
3402	107	46
3405	107	57
3408	107	57
3411	107	60
3414	107	59
3417	107	48
3420	107	61
3423	107	58
3426	107	61
3429	107	57
3432	107	56
3435	107	50
3438	107	57
3441	107	49
3444	107	56
3447	107	47
3450	107	48
3453	107	48
3456	107	56
3459	107	50
3462	107	52
3465	107	55
3468	107	44
3471	107	59
3474	107	62
3477	107	46
3480	107	65
3483	107	47
3486	107	60
3489	108	61
3492	108	53
3495	108	55
3498	108	61
3501	108	65
3504	108	56
3507	108	51
3510	108	52
3513	108	52
3516	108	50
3519	108	60
3522	108	45
3525	108	51
3528	108	59
3531	108	50
3534	108	51
3537	109	58
3540	109	46
3543	109	52
3546	109	55
3549	109	55
3552	109	48
3555	109	68
3558	109	54
3561	109	57
3564	109	57
3567	109	45
3570	109	62
3573	109	50
3576	110	50
3579	110	58
3582	110	65
3585	110	56
3588	110	49
3591	111	54
3594	111	50
3597	110	59
