993	118	30
996	118	43
999	118	41
1002	117	32
1005	117	30
1008	117	36
1011	117	40
1014	117	37
1017	117	43
1020	117	41
1023	117	42
1026	117	35
1029	117	45
1032	117	36
1035	117	35
1038	117	42
1041	117	28
1044	118	32
1047	118	31
1050	118	28
1053	118	26
1056	118	26
1059	118	44
1062	118	43
1065	118	37
1068	118	33
1071	118	38
1074	118	37
1077	118	40
1080	118	36
1083	118	40
1086	118	36
1089	118	34
1092	118	51
1095	118	37
1098	118	32
1101	118	35
1104	118	29
1107	118	42
1110	118	36
1113	118	36
1116	118	43
1119	118	39
1122	118	43
1125	118	33
1128	118	38
1131	118	30
1134	118	37
1137	118	44
1140	118	36
1143	118	36
1146	118	43
1149	118	34
1152	118	39
1155	118	30
1158	118	40
1161	118	41
1164	118	35
1167	118	37
1170	118	36
1173	118	39
1176	118	37
1179	118	29
1182	118	43
1185	118	32
1188	118	40
1191	118	37
1194	118	39
1197	118	40
1200	118	40
1203	118	30
1206	118	44
1209	118	31
1212	118	35
1215	118	34
1218	118	34
1221	118	33
1224	118	35
1227	118	42
1230	118	36
1233	118	45
1236	118	40
1239	118	43
1242	118	37
1245	118	40
1248	118	29
1251	118	32
1254	118	33
1257	118	33
1260	118	35
1263	118	38
1266	118	36
1269	118	32
1272	118	32
1275	118	32
1278	118	35
1281	118	28
1284	118	36
1287	118	41
1290	118	44
1293	118	32
1296	118	35
1299	118	37
1302	118	31
1305	118	30
1308	118	41
1311	118	28
1314	118	40
1317	118	44
1320	118	32
1323	118	38
1326	118	38
1329	118	35
1332	118	33
1335	118	39
1338	118	32
1341	118	40
1344	118	26
1347	118	37
1350	118	34
1353	118	45
1356	118	29
1359	118	35
1362	118	49
1365	118	45
1368	118	42
1371	118	31
1374	118	42
1377	118	34
1380	118	34
1383	118	33
1386	118	39
1389	118	35
1392	118	38
1395	118	39
1398	118	37
1401	118	37
1404	118	40
1407	118	38
1410	118	36
1413	118	42
1416	118	36
1419	118	36
1422	118	35
1425	118	33
1428	118	36
1431	118	40
1434	118	33
1437	118	40
1440	118	40
1443	118	36
1446	118	35
1449	118	36
1452	118	37
1455	118	29
1458	118	31
1461	118	37
1464	118	36
1467	118	43
1470	117	39
1473	118	41
1476	117	46
1479	117	36
1482	117	35
1485	118	40
1488	118	43
1491	118	39
1494	118	30
1497	118	46
1500	118	48
1503	118	36
1506	118	32
1509	118	34
1512	118	35
1515	118	32
1518	118	30
1521	118	35
1524	118	42
1527	118	32
1530	118	37
1533	118	36
1536	118	42
1539	118	42
1542	118	34
1545	118	32
1548	118	32
1551	118	39
1554	118	39
1557	118	26
1560	118	32
1563	118	46
1566	118	48
1569	118	38
1572	118	44
1575	118	36
1578	118	33
1581	118	34
1584	118	32
1587	118	35
1590	118	26
1593	118	42
1596	118	36
1599	118	38
1602	118	33
1605	118	41
1608	118	37
1611	118	43
1614	118	28
1617	118	35
1620	118	46
1623	118	40
1626	118	42
1629	118	43
1632	118	35
1635	118	37
1638	118	35
1641	118	44
1644	118	38
1647	118	37
1650	118	37
1653	118	37
1656	118	28
1659	118	36
1662	118	31
1665	118	36
1668	118	35
1671	118	36
1674	118	38
1677	118	26
1680	118	42
1683	118	29
1686	118	38
1689	117	37
1692	117	48
1695	117	39
1698	117	32
1701	117	28
1704	117	36
1707	117	30
1710	117	41
1713	117	38
1716	117	33
1719	117	30
1722	117	44
1725	117	40
1728	117	37
1731	117	43
1734	117	36
1737	117	43
1740	117	42
1743	117	43
1746	117	43
1749	117	45
1752	117	41
1755	117	37
1758	117	34
1761	117	30
1764	117	44
1767	117	33
1770	117	36
1773	117	48
1776	117	43
1779	117	37
1782	117	38
1785	117	38
1788	118	34
1791	118	31
1794	119	40
1797	119	34
1800	119	35
1803	119	39
1806	118	34
1809	118	42
1812	118	34
1815	118	45
1818	118	37
1821	118	46
1824	117	48
1827	117	38
1830	118	39
1833	118	41
1836	119	37
1839	119	34
1842	119	41
1845	119	32
1848	119	35
1851	119	34
1854	119	34
1857	119	33
1860	119	31
1863	119	44
1866	118	44
1869	118	28
1872	118	37
1875	118	45
1878	118	30
1881	118	33
1884	118	36
1887	118	28
1890	118	38
1893	118	32
1896	118	33
1899	118	26
1902	118	51
1905	118	36
1908	117	35
1911	117	32
1914	117	49
1917	117	37
1920	117	44
1923	117	36
1926	117	44
1929	117	39
1932	117	36
1935	117	45
1938	117	37
1941	117	47
1944	117	43
1947	117	38
1950	117	38
1953	117	38
1956	117	39
1959	117	33
1962	117	39
1965	117	35
1968	117	35
1971	117	37
1974	117	29
1977	117	40
1980	117	39
1983	117	41
1986	117	36
1989	117	39
1992	117	41
1995	117	35
1998	117	37
2001	117	34
2004	117	34
2007	117	36
2010	117	36
2013	117	34
2016	117	43
2019	117	33
2022	117	42
2025	117	38
2028	117	35
2031	117	36
2034	117	42
2037	117	37
2040	117	34
2043	117	34
2046	117	34
2049	117	46
2052	117	34
2055	117	33
2058	117	37
2061	117	43
2064	117	33
2067	117	33
2070	117	36
2073	117	33
2076	117	32
2079	117	30
2082	117	32
2085	117	31
2088	117	37
2091	117	44
2094	117	36
2097	117	46
2100	117	42
2103	117	37
2106	117	35
2109	117	33
2112	117	32
2115	117	33
2118	117	42
2121	117	40
2124	117	42
2127	117	35
2130	117	32
2133	117	45
2136	117	35
2139	117	41
2142	117	32
2145	117	30
2148	117	27
2151	117	36
2154	117	40
2157	117	39
2160	117	34
2163	117	37
2166	117	35
2169	117	33
2172	117	39
2175	117	28
2178	117	33
2181	117	29
2184	117	48
2187	117	38
2190	117	35
2193	117	42
2196	117	45
2199	117	39
2202	117	31
2205	117	42
2208	117	34
2211	117	32
2214	117	31
2217	117	27
2220	117	40
2223	117	39
2226	117	44
2229	117	38
2232	117	44
2235	117	36
2238	117	37
2241	117	33
2244	117	37
2247	117	37
2250	117	40
2253	117	36
2256	117	35
2259	117	40
2262	117	34
2265	117	34
2268	117	37
2271	117	29
2274	117	39
2277	117	37
2280	117	40
2283	117	39
2286	117	39
2289	117	37
2292	117	44
2295	117	39
2298	117	37
2301	117	34
2304	117	28
2307	117	38
2310	117	35
2313	117	27
2316	117	30
2319	117	44
2322	117	38
2325	117	38
2328	117	30
2331	117	36
2334	117	42
2337	117	42
2340	117	32
2343	117	30
2346	117	36
2349	117	36
2352	117	32
2355	117	36
2358	117	34
2361	117	31
2364	117	36
2367	117	37
2370	117	41
2373	117	34
2376	117	34
2379	117	38
2382	117	25
2385	117	35
2388	117	39
2391	117	37
2394	117	36
2397	117	40
2400	117	50
2403	117	37
2406	117	38
2409	117	41
2412	117	43
2415	117	32
2418	117	42
2421	117	41
2424	117	41
2427	117	32
2430	117	34
2433	117	44
2436	117	26
2439	117	43
2442	117	39
2445	117	40
2448	117	40
2451	117	30
2454	117	34
2457	117	37
2460	117	43
2463	117	38
2466	117	36
2469	117	32
2472	117	30
2475	117	38
2478	117	43
2481	117	34
2484	117	32
2487	117	39
2490	117	40
2493	117	39
2496	117	36
2499	117	37
2502	117	27
2505	117	37
2508	117	37
2511	117	31
2514	117	41
2517	117	30
2520	117	37
2523	117	31
2526	117	40
2529	117	32
2532	117	39
2535	117	35
2538	117	39
2541	117	29
2544	117	28
2547	117	43
2550	117	47
2553	117	33
2556	117	46
2559	117	34
2562	117	34
2565	117	38
2568	117	37
2571	117	38
2574	117	35
2577	117	32
2580	117	33
2583	117	40
2586	117	39
2589	117	36
2592	117	36
2595	117	39
2598	117	32
2601	117	38
2604	117	41
2607	117	40
2610	117	32
2613	117	36
2616	117	35
2619	117	36
2622	117	29
2625	117	30
2628	117	45
2631	117	37
2634	117	40
2637	117	37
2640	117	44
2643	117	41
2646	117	36
2649	117	31
2652	117	39
2655	117	27
2658	117	37
2661	117	29
2664	117	42
2667	117	32
2670	117	24
2673	117	36
2676	117	35
2679	117	43
2682	117	32
2685	117	35
2688	117	38
2691	117	31
2694	117	42
2697	117	41
2700	117	31
2703	117	35
2706	117	37
2709	117	35
2712	117	38
2715	117	36
2718	117	39
2721	117	40
2724	117	35
2727	117	31
2730	117	34
2733	117	29
2736	117	34
2739	117	36
2742	117	40
2745	117	41
2748	117	41
2751	117	35
2754	117	28
2757	117	42
2760	117	36
2763	117	34
2766	117	35
2769	117	38
2772	117	43
2775	117	40
2778	117	39
2781	117	35
2784	117	39
2787	117	34
2790	117	38
2793	117	35
2796	117	26
2799	117	40
2802	117	37
2805	117	46
2808	117	38
2811	117	41
2814	117	33
2817	117	31
2820	117	49
2823	117	39
2826	117	40
2829	117	38
2832	117	48
2835	117	33
2838	117	38
2841	117	30
2844	117	36
2847	117	44
2850	117	39
2853	117	35
2856	117	29
2859	117	37
2862	117	34
2865	117	42
2868	117	31
2871	117	35
2874	117	31
2877	117	40
2880	117	36
2883	117	38
2886	117	38
2889	117	33
2892	117	38
2895	117	44
2898	117	26
2901	117	38
2904	117	37
2907	117	32
2910	117	33
2913	117	38
2916	117	37
2919	117	44
2922	117	43
2925	117	38
2928	117	37
2931	117	36
2934	117	35
2937	117	35
2940	117	28
2943	117	32
2946	117	37
2949	117	38
2952	117	35
2955	117	37
2958	117	38
2961	117	43
2964	117	36
2967	117	38
2970	117	41
2973	117	41
2976	117	38
2979	117	47
2982	117	42
2985	118	33
2988	117	30
2991	117	38
2994	117	44
2997	117	39
3000	118	28
3003	118	32
3006	117	34
3009	117	36
3012	117	36
3015	117	35
3018	117	40
3021	117	40
3024	117	32
3027	117	34
3030	117	36
3033	117	31
3036	117	32
3039	117	32
3042	117	27
3045	117	40
3048	117	36
3051	116	29
3054	116	39
3057	116	34
3060	116	48
3063	116	41
3066	116	35
3069	116	28
3072	116	42
3075	116	44
3078	116	32
3081	116	33
3084	116	38
3087	116	37
3090	116	27
3093	116	38
3096	116	29
3099	116	34
3102	116	27
3105	116	30
3108	116	40
3111	116	34
3114	116	39
3117	116	30
3120	116	38
3123	116	32
3126	116	31
3129	116	39
3132	116	26
3135	116	30
3138	116	42
3141	116	34
3144	116	38
3147	116	24
3150	116	39
3153	116	35
3156	116	36
3159	116	33
3162	116	30
3165	116	45
3168	116	37
3171	116	36
3174	116	33
3177	116	39
3180	116	38
3183	116	31
3186	116	30
3189	116	39
3192	116	37
3195	116	37
3198	116	32
3201	116	35
3204	116	37
3207	116	35
3210	116	30
3213	116	39
3216	116	45
3219	116	37
3222	116	35
3225	116	38
3228	116	36
3231	116	36
3234	116	35
3237	116	35
3240	116	36
3243	116	39
3246	116	34
3249	116	37
3252	116	26
3255	116	28
3258	116	47
3261	116	35
3264	116	34
3267	116	45
3270	116	33
3273	116	34
3276	116	39
3279	116	34
3282	116	34
3285	116	32
3288	116	37
3291	116	28
3294	116	35
3297	116	35
3300	116	36
3303	116	41
3306	116	40
3309	116	38
3312	116	36
3315	116	34
3318	116	42
3321	116	30
3324	116	30
3327	116	33
3330	116	35
3333	116	30
3336	116	39
3339	116	28
3342	116	37
3345	116	29
3348	116	39
3351	116	37
3354	116	42
3357	116	32
3360	116	35
3363	116	41
3366	116	43
3369	116	44
3372	116	38
3375	116	31
3378	116	37
3381	116	30
3384	116	37
3387	116	43
3390	116	32
3393	116	41
3396	116	35
3399	116	35
3402	116	43
3405	116	38
3408	116	27
3411	116	34
3414	116	41
3417	116	30
3420	116	28
3423	116	37
3426	116	28
3429	116	33
3432	116	38
3435	116	30
3438	116	35
3441	116	44
3444	116	32
3447	116	36
3450	116	35
3453	116	36
3456	116	35
3459	116	36
3462	116	34
3465	116	34
3468	116	27
3471	116	40
3474	116	23
3477	116	37
3480	116	39
3483	116	34
3486	116	36
3489	116	37
3492	116	35
3495	116	38
3498	116	42
3501	116	35
3504	116	31
3507	116	37
3510	116	38
3513	116	39
3516	116	34
3519	116	38
3522	116	27
3525	116	40
3528	116	30
3531	116	25
3534	116	36
3537	116	38
3540	116	31
3543	116	40
3546	116	32
3549	116	32
3552	116	37
3555	116	32
3558	116	38
3561	116	30
3564	116	36
3567	116	33
3570	116	33
3573	116	39
3576	116	38
3579	116	47
3582	116	40
3585	116	40
3588	116	49
3591	116	46
3594	116	31
3597	116	38
